provincia,anio,mes,Mes_Numero,Fecha_Completa,Fecha_Procesada,empleados_registrados_miles
Santiago del Estero,2012,Jul-12,,,12/1/2011,47.73
Santiago del Estero,2012,ago-12,,,12/1/2011,47.99
Santiago del Estero,2012,Sep-12,,,12/1/2011,47.87
Santiago del Estero,2012,Oct-12,,,12/1/2011,47.89
Santiago del Estero,2012,Nov-12,,,12/1/2011,47.98
Santiago del Estero,2012,dic-12,,,12/1/2011,47.77
Santiago del Estero,2013,ene-13,,,12/1/2012,47.22
Santiago del Estero,2013,Feb-13,,,12/1/2012,47.19
Santiago del Estero,2013,Mar-13,,,12/1/2012,48.56
Santiago del Estero,2013,abr-13,,,12/1/2012,49.21
Santiago del Estero,2013,May-13,,,12/1/2012,49.28
Santiago del Estero,2013,Jun-13,,,12/1/2012,49.25
Santiago del Estero,2013,Jul-13,,,12/1/2012,49.43
Santiago del Estero,2013,ago-13,,,12/1/2012,49.41
Santiago del Estero,2013,Sep-13,,,12/1/2012,49.31
Santiago del Estero,2013,Oct-13,,,12/1/2012,50.88
Santiago del Estero,2013,Nov-13,,,12/1/2012,50.73
Santiago del Estero,2013,dic-13,,,12/1/2012,50.62
Santiago del Estero,2014,ene-14,,,12/1/2013,50.48
Santiago del Estero,2014,Feb-14,,,12/1/2013,50.50
Santiago del Estero,2014,Mar-14,,,12/1/2013,50.88
Santiago del Estero,2014,abr-14,,,12/1/2013,52.61
Santiago del Estero,2014,May-14,,,12/1/2013,52.15
Santiago del Estero,2014,Jun-14,,,12/1/2013,52.45
Santiago del Estero,2014,Jul-14,,,12/1/2013,52.99
Santiago del Estero,2014,ago-14,,,12/1/2013,51.04
Santiago del Estero,2014,Sep-14,,,12/1/2013,51.04
Santiago del Estero,2014,Oct-14,,,12/1/2013,50.76
Santiago del Estero,2014,Nov-14,,,12/1/2013,50.38
Santiago del Estero,2014,dic-14,,,12/1/2013,50.42
Santiago del Estero,2015,ene-15,,,12/1/2014,50.13
Santiago del Estero,2015,Feb-15,,,12/1/2014,50.09
Santiago del Estero,2015,Mar-15,,,12/1/2014,50.53
Santiago del Estero,2015,abr-15,,,12/1/2014,51.41
Santiago del Estero,2015,May-15,,,12/1/2014,51.18
Santiago del Estero,2015,Jun-15,,,12/1/2014,51.39
Santiago del Estero,2015,Jul-15,,,12/1/2014,51.41
Santiago del Estero,2015,ago-15,,,12/1/2014,51.74
Santiago del Estero,2015,Sep-15,,,12/1/2014,51.25
Santiago del Estero,2015,Oct-15,,,12/1/2014,51.86
Santiago del Estero,2015,Nov-15,,,12/1/2014,51.68
Santiago del Estero,2015,dic-15,,,12/1/2014,50.63
Santiago del Estero,2016,ene-16,,,12/1/2015,50.14
Santiago del Estero,2016,Feb-16,,,12/1/2015,50.07
Santiago del Estero,2016,Mar-16,,,12/1/2015,50.90
Santiago del Estero,2016,abr-16,,,12/1/2015,50.58
Santiago del Estero,2016,May-16,,,12/1/2015,49.95
Santiago del Estero,2016,Jun-16,,,12/1/2015,50.38
Santiago del Estero,2016,Jul-16,,,12/1/2015,50.44
Santiago del Estero,2016,ago-16,,,12/1/2015,50.54
Santiago del Estero,2016,Sep-16,,,12/1/2015,50.35
Santiago del Estero,2016,Oct-16,,,12/1/2015,49.76
Santiago del Estero,2016,Nov-16,,,12/1/2015,49.85
Santiago del Estero,2016,dic-16,,,12/1/2015,49.79
Santiago del Estero,2017,ene-17,,,12/1/2016,49.65
Santiago del Estero,2017,Feb-17,,,12/1/2016,49.63
Santiago del Estero,2017,Mar-17,,,12/1/2016,50.36
Santiago del Estero,2017,abr-17,,,12/1/2016,51.56
Santiago del Estero,2017,May-17,,,12/1/2016,51.61
Santiago del Estero,2017,Jun-17,,,12/1/2016,52.43
Santiago del Estero,2017,Jul-17,,,12/1/2016,52.99
Santiago del Estero,2017,ago-17,,,12/1/2016,53.49
Santiago del Estero,2017,Sep-17,,,12/1/2016,53.85
Santiago del Estero,2017,Oct-17,,,12/1/2016,53.77
Santiago del Estero,2017,Nov-17,,,12/1/2016,53.84
Santiago del Estero,2017,dic-17,,,12/1/2016,54.06
Santiago del Estero,2018,ene-18,,,12/1/2017,53.55
Santiago del Estero,2018,Feb-18,,,12/1/2017,53.61
Santiago del Estero,2018,Mar-18,,,12/1/2017,54.81
Santiago del Estero,2018,abr-18,,,12/1/2017,54.96
Santiago del Estero,2018,May-18,,,12/1/2017,54.47
Santiago del Estero,2018,Jun-18,,,12/1/2017,54.38
Santiago del Estero,2018,Jul-18,,,12/1/2017,54.49
Santiago del Estero,2018,ago-18,,,12/1/2017,54.35
Santiago del Estero,2018,Sep-18,,,12/1/2017,53.99
Santiago del Estero,2018,Oct-18,,,12/1/2017,53.22
Santiago del Estero,2018,Nov-18,,,12/1/2017,52.75
Santiago del Estero,2018,dic-18,,,12/1/2017,52.01
Santiago del Estero,2019,ene-19,,,12/1/2018,51.62
Santiago del Estero,2019,Feb-19,,,12/1/2018,51.27
Santiago del Estero,2019,Mar-19,,,12/1/2018,52.13
Santiago del Estero,2019,abr-19,,,12/1/2018,51.86
Santiago del Estero,2019,May-19,,,12/1/2018,51.32
Santiago del Estero,2019,Jun-19,,,12/1/2018,51.51
Santiago del Estero,2019,Jul-19,,,12/1/2018,51.82
Santiago del Estero,2019,ago-19,,,12/1/2018,51.58
Santiago del Estero,2019,Sep-19,,,12/1/2018,51.27
Santiago del Estero,2019,Oct-19,,,12/1/2018,50.67
Santiago del Estero,2019,Nov-19,,,12/1/2018,50.19
Santiago del Estero,2019,dic-19,,,12/1/2018,49.94
Santiago del Estero,2020,ene-20,,,12/1/2019,49.70
Santiago del Estero,2020,Feb-20,,,12/1/2019,49.55
Santiago del Estero,2020,Mar-20,,,12/1/2019,49.73
Santiago del Estero,2020,abr-20,,,12/1/2019,49.04
Santiago del Estero,2020,May-20,,,12/1/2019,48.98
Santiago del Estero,2020,Jun-20,,,12/1/2019,48.86
Santiago del Estero,2020,Jul-20,,,12/1/2019,48.38
Santiago del Estero,2020,ago-20,,,12/1/2019,47.86
Santiago del Estero,2020,Sep-20,,,12/1/2019,48.15
Santiago del Estero,2020,Oct-20,,,12/1/2019,48.52
Santiago del Estero,2020,Nov-20,,,12/1/2019,48.56
Santiago del Estero,2020,dic-20,,,12/1/2019,48.52
Santiago del Estero,2021,ene-21,,,12/1/2020,48.25
Santiago del Estero,2021,Feb-21,,,12/1/2020,48.60
Santiago del Estero,2021,Mar-21,,,12/1/2020,49.08
Santiago del Estero,2021,abr-21,,,12/1/2020,49.36
Santiago del Estero,2021,May-21,,,12/1/2020,49.04
Santiago del Estero,2021,Jun-21,,,12/1/2020,49.47
Santiago del Estero,2021,Jul-21,,,12/1/2020,49.85
Santiago del Estero,2021,ago-21,,,12/1/2020,49.92
Santiago del Estero,2021,Sep-21,,,12/1/2020,50.19
Santiago del Estero,2021,Oct-21,,,12/1/2020,50.38
Tierra del Fuego,2009,ene-09,,,12/1/2008,27.01
Tierra del Fuego,2009,Feb-09,,,12/1/2008,26.47
Tierra del Fuego,2009,Mar-09,,,12/1/2008,26.19
Tierra del Fuego,2009,abr-09,,,12/1/2008,25.74
Tierra del Fuego,2009,May-09,,,12/1/2008,25.28
Tierra del Fuego,2009,Jun-09,,,12/1/2008,25.11
Tierra del Fuego,2009,Jul-09,,,12/1/2008,24.89
Tierra del Fuego,2009,ago-09,,,12/1/2008,25.04
Tierra del Fuego,2009,Sep-09,,,12/1/2008,25.93
Tierra del Fuego,2009,Oct-09,,,12/1/2008,26.67
Tierra del Fuego,2009,Nov-09,,,12/1/2008,27.31
Tierra del Fuego,2009,dic-09,,,12/1/2008,27.83
Tierra del Fuego,2010,ene-10,,,12/1/2009,27.23
Tierra del Fuego,2010,Feb-10,,,12/1/2009,27.71
Tierra del Fuego,2010,Mar-10,,,12/1/2009,28.23
Tierra del Fuego,2010,abr-10,,,12/1/2009,28.35
Tierra del Fuego,2010,May-10,,,12/1/2009,28.64
Tierra del Fuego,2010,Jun-10,,,12/1/2009,28.88
Tierra del Fuego,2010,Jul-10,,,12/1/2009,28.67
Tierra del Fuego,2010,ago-10,,,12/1/2009,29.70
Tierra del Fuego,2010,Sep-10,,,12/1/2009,30.70
Tierra del Fuego,2010,Oct-10,,,12/1/2009,31.58
Tierra del Fuego,2010,Nov-10,,,12/1/2009,32.09
Tierra del Fuego,2010,dic-10,,,12/1/2009,32.45
Tierra del Fuego,2011,ene-11,,,12/1/2010,31.12
Tierra del Fuego,2011,Feb-11,,,12/1/2010,31.69
Tierra del Fuego,2011,Mar-11,,,12/1/2010,32.00
Tierra del Fuego,2011,abr-11,,,12/1/2010,32.81
Tierra del Fuego,2011,May-11,,,12/1/2010,33.24
Tierra del Fuego,2011,Jun-11,,,12/1/2010,33.47
Tierra del Fuego,2011,Jul-11,,,12/1/2010,34.40
Tierra del Fuego,2011,ago-11,,,12/1/2010,35.05
Tierra del Fuego,2011,Sep-11,,,12/1/2010,35.67
Tierra del Fuego,2011,Oct-11,,,12/1/2010,36.43
Tierra del Fuego,2011,Nov-11,,,12/1/2010,36.97
Tierra del Fuego,2011,dic-11,,,12/1/2010,37.14
Tierra del Fuego,2012,ene-12,,,12/1/2011,34.73
Tierra del Fuego,2012,Feb-12,,,12/1/2011,35.15
Tierra del Fuego,2012,Mar-12,,,12/1/2011,36.10
Tierra del Fuego,2012,abr-12,,,12/1/2011,36.35
Tierra del Fuego,2012,May-12,,,12/1/2011,36.73
Tierra del Fuego,2012,Jun-12,,,12/1/2011,36.78
Tierra del Fuego,2012,Jul-12,,,12/1/2011,37.28
Tierra del Fuego,2012,ago-12,,,12/1/2011,37.67
Tierra del Fuego,2012,Sep-12,,,12/1/2011,38.35
Tierra del Fuego,2012,Oct-12,,,12/1/2011,38.97
Tierra del Fuego,2012,Nov-12,,,12/1/2011,39.53
Tierra del Fuego,2012,dic-12,,,12/1/2011,40.11
Tierra del Fuego,2013,ene-13,,,12/1/2012,38.34
Tierra del Fuego,2013,Feb-13,,,12/1/2012,38.75
Tierra del Fuego,2013,Mar-13,,,12/1/2012,39.42
Tierra del Fuego,2013,abr-13,,,12/1/2012,39.16
Tierra del Fuego,2013,May-13,,,12/1/2012,39.36
Tierra del Fuego,2013,Jun-13,,,12/1/2012,39.36
Tierra del Fuego,2013,Jul-13,,,12/1/2012,39.74
Tierra del Fuego,2013,ago-13,,,12/1/2012,40.45
Tierra del Fuego,2013,Sep-13,,,12/1/2012,40.87
Tierra del Fuego,2013,Oct-13,,,12/1/2012,41.56
Tierra del Fuego,2013,Nov-13,,,12/1/2012,41.77
Tierra del Fuego,2013,dic-13,,,12/1/2012,41.50
Tierra del Fuego,2014,ene-14,,,12/1/2013,38.44
Tierra del Fuego,2014,Feb-14,,,12/1/2013,37.98
Tierra del Fuego,2014,Mar-14,,,12/1/2013,38.48
Tierra del Fuego,2014,abr-14,,,12/1/2013,38.44
Tierra del Fuego,2014,May-14,,,12/1/2013,38.21
Tierra del Fuego,2014,Jun-14,,,12/1/2013,38.08
Tierra del Fuego,2014,Jul-14,,,12/1/2013,38.49
Tierra del Fuego,2014,ago-14,,,12/1/2013,39.07
Tierra del Fuego,2014,Sep-14,,,12/1/2013,39.62
Tierra del Fuego,2014,Oct-14,,,12/1/2013,39.62
Tierra del Fuego,2014,Nov-14,,,12/1/2013,39.68
Tierra del Fuego,2014,dic-14,,,12/1/2013,38.89
Tierra del Fuego,2015,ene-15,,,12/1/2014,36.84
Tierra del Fuego,2015,Feb-15,,,12/1/2014,37.34
Tierra del Fuego,2015,Mar-15,,,12/1/2014,37.84
Tierra del Fuego,2015,abr-15,,,12/1/2014,38.55
Tierra del Fuego,2015,May-15,,,12/1/2014,38.97
Tierra del Fuego,2015,Jun-15,,,12/1/2014,39.06
Tierra del Fuego,2015,Jul-15,,,12/1/2014,39.69
Tierra del Fuego,2015,ago-15,,,12/1/2014,40.84
Tierra del Fuego,2015,Sep-15,,,12/1/2014,41.76
Tierra del Fuego,2015,Oct-15,,,12/1/2014,42.83
Tierra del Fuego,2015,Nov-15,,,12/1/2014,43.10
Tierra del Fuego,2015,dic-15,,,12/1/2014,43.13
Tierra del Fuego,2016,ene-16,,,12/1/2015,39.03
Tierra del Fuego,2016,Feb-16,,,12/1/2015,39.13
Tierra del Fuego,2016,Mar-16,,,12/1/2015,39.14
Tierra del Fuego,2016,abr-16,,,12/1/2015,38.48
Tierra del Fuego,2016,May-16,,,12/1/2015,37.80
Tierra del Fuego,2016,Jun-16,,,12/1/2015,37.06
Tierra del Fuego,2016,Jul-16,,,12/1/2015,37.05
Tierra del Fuego,2016,ago-16,,,12/1/2015,37.61
Tierra del Fuego,2016,Sep-16,,,12/1/2015,37.88
Tierra del Fuego,2016,Oct-16,,,12/1/2015,37.73
Tierra del Fuego,2016,Nov-16,,,12/1/2015,37.54
Tierra del Fuego,2016,dic-16,,,12/1/2015,36.86
Tierra del Fuego,2017,ene-17,,,12/1/2016,36.07
Tierra del Fuego,2017,Feb-17,,,12/1/2016,36.26
Tierra del Fuego,2017,Mar-17,,,12/1/2016,36.39
Tierra del Fuego,2017,abr-17,,,12/1/2016,35.98
Tierra del Fuego,2017,May-17,,,12/1/2016,35.88
Tierra del Fuego,2017,Jun-17,,,12/1/2016,35.79
Tierra del Fuego,2017,Jul-17,,,12/1/2016,36.13
Tierra del Fuego,2017,ago-17,,,12/1/2016,36.68
Tierra del Fuego,2017,Sep-17,,,12/1/2016,37.13
Tierra del Fuego,2017,Oct-17,,,12/1/2016,37.68
Tierra del Fuego,2017,Nov-17,,,12/1/2016,38.10
Tierra del Fuego,2017,dic-17,,,12/1/2016,38.35
Tierra del Fuego,2018,ene-18,,,12/1/2017,37.55
Tierra del Fuego,2018,Feb-18,,,12/1/2017,37.86
Tierra del Fuego,2018,Mar-18,,,12/1/2017,38.23
Tierra del Fuego,2018,abr-18,,,12/1/2017,37.74
Tierra del Fuego,2018,May-18,,,12/1/2017,37.62
Tierra del Fuego,2018,Jun-18,,,12/1/2017,36.49
Tierra del Fuego,2018,Jul-18,,,12/1/2017,36.46
Tierra del Fuego,2018,ago-18,,,12/1/2017,36.47
Tierra del Fuego,2018,Sep-18,,,12/1/2017,36.34
Tierra del Fuego,2018,Oct-18,,,12/1/2017,36.18
Tierra del Fuego,2018,Nov-18,,,12/1/2017,36.06
Tierra del Fuego,2018,dic-18,,,12/1/2017,35.79
Tierra del Fuego,2019,ene-19,,,12/1/2018,35.04
Tierra del Fuego,2019,Feb-19,,,12/1/2018,34.61
Tierra del Fuego,2019,Mar-19,,,12/1/2018,34.20
Tierra del Fuego,2019,abr-19,,,12/1/2018,33.56
Tierra del Fuego,2019,May-19,,,12/1/2018,33.17
Tierra del Fuego,2019,Jun-19,,,12/1/2018,32.92
Tierra del Fuego,2019,Jul-19,,,12/1/2018,32.81
Tierra del Fuego,2019,ago-19,,,12/1/2018,32.76
Tierra del Fuego,2019,Sep-19,,,12/1/2018,32.51
Tierra del Fuego,2019,Oct-19,,,12/1/2018,32.55
Tierra del Fuego,2019,Nov-19,,,12/1/2018,32.70
Tierra del Fuego,2019,dic-19,,,12/1/2018,32.95
Tierra del Fuego,2020,ene-20,,,12/1/2019,32.27
Tierra del Fuego,2020,Feb-20,,,12/1/2019,32.50
Tierra del Fuego,2020,Mar-20,,,12/1/2019,32.35
Tierra del Fuego,2020,abr-20,,,12/1/2019,30.72
Tierra del Fuego,2020,May-20,,,12/1/2019,31.41
Tierra del Fuego,2020,Jun-20,,,12/1/2019,31.92
Tierra del Fuego,2020,Jul-20,,,12/1/2019,32.44
Tierra del Fuego,2020,ago-20,,,12/1/2019,32.25
Tierra del Fuego,2020,Sep-20,,,12/1/2019,33.77
Tierra del Fuego,2020,Oct-20,,,12/1/2019,35.12
Tierra del Fuego,2020,Nov-20,,,12/1/2019,35.79
Tierra del Fuego,2020,dic-20,,,12/1/2019,35.93
Tierra del Fuego,2021,ene-21,,,12/1/2020,34.77
Tierra del Fuego,2021,Feb-21,,,12/1/2020,34.51
Tierra del Fuego,2021,Mar-21,,,12/1/2020,34.68
Tierra del Fuego,2021,abr-21,,,12/1/2020,34.71
Tierra del Fuego,2021,May-21,,,12/1/2020,34.19
Tierra del Fuego,2021,Jun-21,,,12/1/2020,33.93
Tierra del Fuego,2021,Jul-21,,,12/1/2020,34.01
Tierra del Fuego,2021,ago-21,,,12/1/2020,34.14
Tierra del Fuego,2021,Sep-21,,,12/1/2020,34.84
Tierra del Fuego,2021,Oct-21,,,12/1/2020,34.61
Tucumán,2009,ene-09,,,12/1/2008,129.77
Tucumán,2009,Feb-09,,,12/1/2008,130.38
Tucumán,2009,Mar-09,,,12/1/2008,137.92
Tucumán,2009,abr-09,,,12/1/2008,149.95
Tucumán,2009,May-09,,,12/1/2008,155.37
Tucumán,2009,Jun-09,,,12/1/2008,162.12
Tucumán,2009,Jul-09,,,12/1/2008,163.25
Tucumán,2009,ago-09,,,12/1/2008,159.69
Tucumán,2009,Sep-09,,,12/1/2008,156.10
Tucumán,2009,Oct-09,,,12/1/2008,156.25
Tucumán,2009,Nov-09,,,12/1/2008,148.53
Tucumán,2009,dic-09,,,12/1/2008,139.99
Tucumán,2010,ene-10,,,12/1/2009,130.27
Tucumán,2010,Feb-10,,,12/1/2009,131.69
Tucumán,2010,Mar-10,,,12/1/2009,134.88
Tucumán,2010,abr-10,,,12/1/2009,147.69
Tucumán,2010,May-10,,,12/1/2009,155.71
Tucumán,2010,Jun-10,,,12/1/2009,160.10
Tucumán,2010,Jul-10,,,12/1/2009,161.66
Tucumán,2010,ago-10,,,12/1/2009,160.56
Tucumán,2010,Sep-10,,,12/1/2009,158.15
Tucumán,2010,Oct-10,,,12/1/2009,155.35
Tucumán,2010,Nov-10,,,12/1/2009,147.37
Tucumán,2010,dic-10,,,12/1/2009,143.81
Tucumán,2011,ene-11,,,12/1/2010,137.19
Tucumán,2011,Feb-11,,,12/1/2010,138.92
Tucumán,2011,Mar-11,,,12/1/2010,146.21
Tucumán,2011,abr-11,,,12/1/2010,155.48
Tucumán,2011,May-11,,,12/1/2010,163.64
Tucumán,2011,Jun-11,,,12/1/2010,167.52
Tucumán,2011,Jul-11,,,12/1/2010,167.02
Tucumán,2011,ago-11,,,12/1/2010,167.90
Tucumán,2011,Sep-11,,,12/1/2010,164.34
Tucumán,2011,Oct-11,,,12/1/2010,166.17
Tucumán,2011,Nov-11,,,12/1/2010,157.26
Tucumán,2011,dic-11,,,12/1/2010,154.10
Tucumán,2012,ene-12,,,12/1/2011,149.33
Tucumán,2012,Feb-12,,,12/1/2011,148.04
Tucumán,2012,Mar-12,,,12/1/2011,150.79
Tucumán,2012,abr-12,,,12/1/2011,156.67
Tucumán,2012,May-12,,,12/1/2011,168.05
Tucumán,2012,Jun-12,,,12/1/2011,172.16
Tucumán,2012,Jul-12,,,12/1/2011,171.53
Tucumán,2012,ago-12,,,12/1/2011,169.47
Tucumán,2012,Sep-12,,,12/1/2011,166.18
Tucumán,2012,Oct-12,,,12/1/2011,163.04
Tucumán,2012,Nov-12,,,12/1/2011,155.27
Tucumán,2012,dic-12,,,12/1/2011,152.05
Tucumán,2013,ene-13,,,12/1/2012,147.83
Tucumán,2013,Feb-13,,,12/1/2012,146.54
Tucumán,2013,Mar-13,,,12/1/2012,152.97
Tucumán,2013,abr-13,,,12/1/2012,163.03
Tucumán,2013,May-13,,,12/1/2012,167.45
Tucumán,2013,Jun-13,,,12/1/2012,168.54
Tucumán,2013,Jul-13,,,12/1/2012,168.57
Tucumán,2013,ago-13,,,12/1/2012,165.57
Tucumán,2013,Sep-13,,,12/1/2012,163.53
Tucumán,2013,Oct-13,,,12/1/2012,155.21
Tucumán,2013,Nov-13,,,12/1/2012,153.71
Tucumán,2013,dic-13,,,12/1/2012,149.75
Tucumán,2014,ene-14,,,12/1/2013,145.69
Tucumán,2014,Feb-14,,,12/1/2013,144.51
Tucumán,2014,Mar-14,,,12/1/2013,145.13
Tucumán,2014,abr-14,,,12/1/2013,150.90
Tucumán,2014,May-14,,,12/1/2013,159.89
Tucumán,2014,Jun-14,,,12/1/2013,164.21
Tucumán,2014,Jul-14,,,12/1/2013,165.06
Tucumán,2014,ago-14,,,12/1/2013,162.87
Tucumán,2014,Sep-14,,,12/1/2013,162.93
Tucumán,2014,Oct-14,,,12/1/2013,160.49
Tucumán,2014,Nov-14,,,12/1/2013,155.97
Tucumán,2014,dic-14,,,12/1/2013,154.58
Tucumán,2015,ene-15,,,12/1/2014,150.16
Tucumán,2015,Feb-15,,,12/1/2014,149.75
Tucumán,2015,Mar-15,,,12/1/2014,151.89
Tucumán,2015,abr-15,,,12/1/2014,158.98
Tucumán,2015,May-15,,,12/1/2014,164.37
Tucumán,2015,Jun-15,,,12/1/2014,167.97
Tucumán,2015,Jul-15,,,12/1/2014,169.40
Tucumán,2015,ago-15,,,12/1/2014,167.41
Tucumán,2015,Sep-15,,,12/1/2014,166.11
Tucumán,2015,Oct-15,,,12/1/2014,165.40
Tucumán,2015,Nov-15,,,12/1/2014,160.80
Tucumán,2015,dic-15,,,12/1/2014,157.61
Tucumán,2016,ene-16,,,12/1/2015,153.14
Tucumán,2016,Feb-16,,,12/1/2015,151.88
Tucumán,2016,Mar-16,,,12/1/2015,156.00
Tucumán,2016,abr-16,,,12/1/2015,161.98
Tucumán,2016,May-16,,,12/1/2015,167.63
Tucumán,2016,Jun-16,,,12/1/2015,171.09
Tucumán,2016,Jul-16,,,12/1/2015,171.87
Tucumán,2016,ago-16,,,12/1/2015,171.25
Tucumán,2016,Sep-16,,,12/1/2015,168.86
Tucumán,2016,Oct-16,,,12/1/2015,170.07
Tucumán,2016,Nov-16,,,12/1/2015,163.20
Tucumán,2016,dic-16,,,12/1/2015,160.81
Tucumán,2017,ene-17,,,12/1/2016,155.13
Tucumán,2017,Feb-17,,,12/1/2016,154.30
Tucumán,2017,Mar-17,,,12/1/2016,158.90
Tucumán,2017,abr-17,,,12/1/2016,164.71
Tucumán,2017,May-17,,,12/1/2016,172.39
Tucumán,2017,Jun-17,,,12/1/2016,175.23
Tucumán,2017,Jul-17,,,12/1/2016,175.31
Tucumán,2017,ago-17,,,12/1/2016,172.90
Tucumán,2017,Sep-17,,,12/1/2016,173.28
Tucumán,2017,Oct-17,,,12/1/2016,173.08
Tucumán,2017,Nov-17,,,12/1/2016,168.48
Tucumán,2017,dic-17,,,12/1/2016,166.83
Tucumán,2018,ene-18,,,12/1/2017,163.33
Tucumán,2018,Feb-18,,,12/1/2017,161.80
Tucumán,2018,Mar-18,,,12/1/2017,165.66
Tucumán,2018,abr-18,,,12/1/2017,172.01
Tucumán,2018,May-18,,,12/1/2017,178.12
Tucumán,2018,Jun-18,,,12/1/2017,179.63
Tucumán,2018,Jul-18,,,12/1/2017,181.19
Tucumán,2018,ago-18,,,12/1/2017,180.53
Tucumán,2018,Sep-18,,,12/1/2017,176.41
Tucumán,2018,Oct-18,,,12/1/2017,174.53
Tucumán,2018,Nov-18,,,12/1/2017,169.09
Tucumán,2018,dic-18,,,12/1/2017,165.93
Tucumán,2019,ene-19,,,12/1/2018,161.62
Tucumán,2019,Feb-19,,,12/1/2018,159.58
Tucumán,2019,Mar-19,,,12/1/2018,162.27
Tucumán,2019,abr-19,,,12/1/2018,168.68
Tucumán,2019,May-19,,,12/1/2018,177.04
Tucumán,2019,Jun-19,,,12/1/2018,179.03
Tucumán,2019,Jul-19,,,12/1/2018,178.81
Tucumán,2019,ago-19,,,12/1/2018,175.07
Tucumán,2019,Sep-19,,,12/1/2018,173.46
Tucumán,2019,Oct-19,,,12/1/2018,171.69
Tucumán,2019,Nov-19,,,12/1/2018,165.54
Tucumán,2019,dic-19,,,12/1/2018,162.84
Tucumán,2020,ene-20,,,12/1/2019,158.41
Tucumán,2020,Feb-20,,,12/1/2019,156.91
Tucumán,2020,Mar-20,,,12/1/2019,159.98
Tucumán,2020,abr-20,,,12/1/2019,167.59
Tucumán,2020,May-20,,,12/1/2019,170.69
Tucumán,2020,Jun-20,,,12/1/2019,171.72
Tucumán,2020,Jul-20,,,12/1/2019,170.68
Tucumán,2020,ago-20,,,12/1/2019,168.84
Tucumán,2020,Sep-20,,,12/1/2019,165.93
Tucumán,2020,Oct-20,,,12/1/2019,164.31
Tucumán,2020,Nov-20,,,12/1/2019,160.36
Tucumán,2020,dic-20,,,12/1/2019,158.79
Tucumán,2021,ene-21,,,12/1/2020,155.17
Tucumán,2021,Feb-21,,,12/1/2020,154.31
Tucumán,2021,Mar-21,,,12/1/2020,157.39
Tucumán,2021,abr-21,,,12/1/2020,164.24
Tucumán,2021,May-21,,,12/1/2020,170.05
Tucumán,2021,Jun-21,,,12/1/2020,172.05
Tucumán,2021,Jul-21,,,12/1/2020,172.03
Tucumán,2021,ago-21,,,12/1/2020,171.02
Tucumán,2021,Sep-21,,,12/1/2020,168.08
Tucumán,2021,Oct-21,,,12/1/2020,165.58
